ID	phylum	"Predicted GTPase, probable translation factor
"	"Phenylalanyl-tRNA synthetase alpha subunit
"	"Arginyl-tRNA synthetase
"	"Seryl-tRNA synthetase
"	"Cysteinyl-tRNA synthetase
"	"Leucyl-tRNA synthetase
"	"Valyl-tRNA synthetase
"	"Metal-dependent proteases with possible chaperone activity
"	"Signal recognition particle GTPase (Ffh)
"	"Signal recognition particle GTPase (FtsY)
"
ref_mOTU_v2_4313	Firmicutes	0.03577127062593821	0.03577127062593821	294.57302302471487	0.03577127062593821	752.3931861810574	436.1984753569033	0.03577127062593821	0.03577127062593821	0.03577127062593821	553.1010182828752
ref_mOTU_v2_4389	Firmicutes	0.0036124622984469107	5029.243998777139	3176.2194958969258	4516.420798118779	3201.8006164724707	4905.348284231048	2765.3834153474263	0.0036124622984469107	238.0934826924655	0.0036124622984469107
ref_mOTU_v2_4572	Firmicutes	1864.3512754366036	2140.2672900908788	5228.004959853974	4223.476313461591	3689.400423706477	5685.242270532264	4690.234573373975	3334.386792814305	17470.400627551488	2670.464874941398
ref_mOTU_v2_4718	Firmicutes	0.06788882851309072	0.06788882851309072	0.06788882851309072	0.06788882851309072	0.06788882851309072	412.93486453870486	0.06788882851309072	976.263566088824	740.8535465531346	0.06788882851309072
ref_mOTU_v2_4720	Firmicutes	689.0166411585384	492.59382415747774	244.32628677047038	957.0783743881606	603.2572373357722	1172.9971738605789	378.75305256838584	279.8510104933524	1539.3886197771176	773.0254537164792
ref_mOTU_v2_4738	Firmicutes	0.058903544679840686	0.058903544679840686	984.868110427889	0.058903544679840686	623.4896246412848	724.5444796864352	0.058903544679840686	0.058903544679840686	0.058903544679840686	0.058903544679840686
ref_mOTU_v2_4846	Bacteroidetes	912.391243230168	1969.6523482899327	560.896806499215	3935.580600590082	1358.39146434409	0.03394441540876866	1510.000702751232	0.03394441540876866	0.03394441540876866	528.1650621876964
ref_mOTU_v2_4873	Bacteroidetes	474.3572378622779	2545.0082949050147	1465.32277955907	2873.934050634498	5693.034157559077	927.0652135818042	1219.348723178634	0.03529446436326757	1568.2889271559316	3784.4043523015785
ref_mOTU_v2_4874	Firmicutes	0.039384109716883	0.039384109716883	0.039384109716883	0.039384109716883	817.9203559173502	242.84779762680017	215.39052688495207	0.039384109716883	433.6258367794101	0.039384109716883
ref_mOTU_v2_4875	Firmicutes	464.8418508668626	1348.98500157826	1324.457686850559	2023.8836437521743	1239.7355196277665	1610.8098668716132	550.2830802809362	1394.4780539687263	1090.2765146195848	1865.2174052142116
ref_mOTU_v2_4880	Bacteroidetes	1506.1889764586385	1630.2272272864705	2696.3861784474007	2020.3048825502374	1975.462492784905	599.8736186907623	691.0528558310973	1475.0922751625808	1942.4250428124415	734.3335662167497
ref_mOTU_v2_4910	Firmicutes	656.5646194136233	0.025158801727534152	0.025158801727534152	745.2861681612796	0.025158801727534152	681.281399109142	0.025158801727534152	0.025158801727534152	274.5516146780575	0.025158801727534152
ref_mOTU_v2_5068	Firmicutes	1216.828739485318	3950.028400666895	0.09103127971317865	1051.557575327246	0.09103127971317865	0.09103127971317865	0.09103127971317865	0.09103127971317865	0.09103127971317865	0.09103127971317865
